STEP,EVENTDATE,PROPERTYLOCATION,RESVNAMESOURCEID,USERID,STEP_OUTCOME
CHECKIN_ROOM_ASSIGNMENT,2025-03-07,WLV,28926330.00000,18734169,WMA_CHECKIN_ROOM_ASSIGNMENT_COMPLETE
CHECKIN_ROOM_ASSIGNMENT,2025-03-07,WLV,28939850.00000,12120782,WMA_CHECKIN_ROOM_ASSIGNMENT_COMPLETE
CHECKIN_ROOM_ASSIGNMENT,2025-03-07,WLV,28978218.00000,12484566,WMA_CHECKIN_ROOM_ASSIGNMENT_COMPLETE
CHECKIN_ROOM_ASSIGNMENT,2025-03-08,WLV,28950156.00000,20093712,WMA_CHECKIN_ROOM_ASSIGNMENT_COMPLETE
CHECKIN_ROOM_ASSIGNMENT,2025-03-08,WLV,28951281.00000,19299017,WMA_CHECKIN_ROOM_ASSIGNMENT_COMPLETE
CHECKIN_ROOM_ASSIGNMENT,2025-03-08,WLV,28971772.00000,20211186,WMA_CHECKIN_ROOM_ASSIGNMENT_COMPLETE
CHECKIN_ROOM_ASSIGNMENT,2025-03-08,WLV,28993785.00000,12159977,WMA_CHECKIN_ROOM_ASSIGNMENT_COMPLETE
CHECKIN_ROOM_ASSIGNMENT,2025-03-09,WLV,28948888.00000,20194927,WMA_CHECKIN_ROOM_ASSIGNMENT_COMPLETE
CHECKIN_ROOM_ASSIGNMENT,2025-03-09,WLV,28980185.00000,16680260,WMA_CHECKIN_ROOM_ASSIGNMENT_COMPLETE
CHECKIN_ROOM_ASSIGNMENT,2025-03-09,WLV,28980593.00000,6887257,WMA_CHECKIN_ROOM_ASSIGNMENT_COMPLETE
CHECKIN_ROOM_ASSIGNMENT,2025-03-10,WLV,28949603.00000,7559741,WMA_CHECKIN_ROOM_ASSIGNMENT_COMPLETE
CHECKIN_ROOM_ASSIGNMENT,2025-03-10,WLV,28950551.00000,20273640,WMA_CHECKIN_ROOM_ASSIGNMENT_COMPLETE
CHECKIN_ROOM_ASSIGNMENT,2025-03-10,WLV,28951566.00000,17957079,WMA_CHECKIN_ROOM_ASSIGNMENT_COMPLETE
CHECKIN_ROOM_ASSIGNMENT,2025-03-10,WLV,28951698.00000,20272342,WMA_CHECKIN_ROOM_ASSIGNMENT_COMPLETE
CHECKIN_ROOM_ASSIGNMENT,2025-03-10,WLV,28953054.00000,20273334,WMA_CHECKIN_ROOM_ASSIGNMENT_COMPLETE
CHECKIN_ROOM_ASSIGNMENT,2025-03-10,WLV,28989292.00000,20195598,WMA_CHECKIN_ROOM_ASSIGNMENT_COMPLETE
CHECKIN_ROOM_ASSIGNMENT,2025-03-10,WLV,29002058.00000,17478150,WMA_CHECKIN_ROOM_ASSIGNMENT_COMPLETE
CHECKIN_ROOM_ASSIGNMENT,2025-03-10,WLV,29003357.00000,20272818,WMA_CHECKIN_ROOM_ASSIGNMENT_COMPLETE
CHECKIN_ROOM_ASSIGNMENT,2025-03-10,WLV,29003461.00000,7559741,WMA_CHECKIN_ROOM_ASSIGNMENT_COMPLETE
CHECKIN_ROOM_ASSIGNMENT,2025-03-10,WLV,29003760.00000,19716749,WMA_CHECKIN_ROOM_ASSIGNMENT_COMPLETE
CHECKIN_ROOM_ASSIGNMENT,2025-03-11,WLV,28923151.00000,10310753,WMA_CHECKIN_ROOM_ASSIGNMENT_COMPLETE
CHECKIN_ROOM_ASSIGNMENT,2025-03-11,WLV,28989068.00000,20249093,WMA_CHECKIN_ROOM_ASSIGNMENT_COMPLETE
CHECKIN_ROOM_ASSIGNMENT,2025-03-11,WLV,28993879.00000,17631150,WMA_CHECKIN_ROOM_ASSIGNMENT_COMPLETE
CHECKIN_ROOM_ASSIGNMENT,2025-03-11,WLV,28993882.00000,9684610,WMA_CHECKIN_ROOM_ASSIGNMENT_COMPLETE
CHECKIN_ROOM_ASSIGNMENT,2025-03-11,WLV,29006437.00000,20276575,WMA_CHECKIN_ROOM_ASSIGNMENT_COMPLETE
CHECKIN_ROOM_ASSIGNMENT,2025-03-12,WLV,28611923.00000,16422487,WMA_CHECKIN_ROOM_ASSIGNMENT_COMPLETE
CHECKIN_ROOM_ASSIGNMENT,2025-03-12,WLV,28698325.00000,19404935,WMA_CHECKIN_ROOM_ASSIGNMENT_COMPLETE
CHECKIN_ROOM_ASSIGNMENT,2025-03-12,WLV,28810034.00000,18753360,WMA_CHECKIN_ROOM_ASSIGNMENT_COMPLETE
CHECKIN_ROOM_ASSIGNMENT,2025-03-12,WLV,28852662.00000,17958028,WMA_CHECKIN_ROOM_ASSIGNMENT_COMPLETE
CHECKIN_ROOM_ASSIGNMENT,2025-03-12,WLV,28908004.00000,19730014,WMA_CHECKIN_ROOM_ASSIGNMENT_COMPLETE
CHECKIN_ROOM_ASSIGNMENT,2025-03-12,WLV,28929556.00000,20280043,WMA_CHECKIN_ROOM_ASSIGNMENT_COMPLETE
CHECKIN_ROOM_ASSIGNMENT,2025-03-12,WLV,28946253.00000,7701,WMA_CHECKIN_ROOM_ASSIGNMENT_COMPLETE
CHECKIN_ROOM_ASSIGNMENT,2025-03-12,WLV,28964559.00000,8425657,WMA_CHECKIN_ROOM_ASSIGNMENT_COMPLETE
CHECKIN_ROOM_ASSIGNMENT,2025-03-12,WLV,29004976.00000,15218163,WMA_CHECKIN_ROOM_ASSIGNMENT_COMPLETE
CHECKIN_ROOM_ASSIGNMENT,2025-03-12,WLV,29008303.00000,19379895,WMA_CHECKIN_ROOM_ASSIGNMENT_COMPLETE
CHECKIN_ROOM_ASSIGNMENT,2025-03-12,WLV,29008304.00000,19615828,WMA_CHECKIN_ROOM_ASSIGNMENT_COMPLETE
CHECKIN_ROOM_ASSIGNMENT,2025-03-12,WLV,29008305.00000,19615828,WMA_CHECKIN_ROOM_ASSIGNMENT_COMPLETE
CHECKIN_ROOM_ASSIGNMENT,2025-03-12,WLV,29008327.00000,17676676,WMA_CHECKIN_ROOM_ASSIGNMENT_COMPLETE
CHECKIN_ROOM_ASSIGNMENT,2025-03-13,WLV,28763848.00000,16419677,WMA_CHECKIN_ROOM_ASSIGNMENT_COMPLETE
CHECKIN_ROOM_ASSIGNMENT,2025-03-13,WLV,28885659.00000,19981081,WMA_CHECKIN_ROOM_ASSIGNMENT_COMPLETE
CHECKIN_ROOM_ASSIGNMENT,2025-03-13,WLV,28903121.00000,16557822,WMA_CHECKIN_ROOM_ASSIGNMENT_COMPLETE
CHECKIN_ROOM_ASSIGNMENT,2025-03-13,WLV,28916863.00000,19496522,WMA_CHECKIN_ROOM_ASSIGNMENT_COMPLETE
CHECKIN_ROOM_ASSIGNMENT,2025-03-13,WLV,28975023.00000,20202252,WMA_CHECKIN_ROOM_ASSIGNMENT_COMPLETE
CHECKIN_ROOM_ASSIGNMENT,2025-03-13,WLV,29007357.00000,2265016,WMA_CHECKIN_ROOM_ASSIGNMENT_COMPLETE
CHECKIN_ROOM_ASSIGNMENT,2025-03-13,WLV,29011447.00000,20056603,WMA_CHECKIN_ROOM_ASSIGNMENT_COMPLETE
CHECKIN_ROOM_ASSIGNMENT,2025-03-13,WLV,29011693.00000,13766837,WMA_CHECKIN_ROOM_ASSIGNMENT_COMPLETE
CHECKIN_ROOM_ASSIGNMENT,2025-03-13,WLV,29012229.00000,13982904,WMA_CHECKIN_ROOM_ASSIGNMENT_COMPLETE
CHECKIN_ROOM_ASSIGNMENT,2025-03-13,WLV,29012854.00000,10626216,WMA_CHECKIN_ROOM_ASSIGNMENT_COMPLETE
CHECKIN_ROOM_ASSIGNMENT,2025-03-13,WLV,29012865.00000,19313610,WMA_CHECKIN_ROOM_ASSIGNMENT_COMPLETE
CHECKIN_ROOM_ASSIGNMENT,2025-03-13,WLV,29012866.00000,19484649,WMA_CHECKIN_ROOM_ASSIGNMENT_COMPLETE
CHECKIN_ROOM_ASSIGNMENT,2025-03-13,WLV,29012867.00000,20282390,WMA_CHECKIN_ROOM_ASSIGNMENT_COMPLETE
CHECKIN_ROOM_ASSIGNMENT,2025-03-13,WLV,29014964.00000,20282390,WMA_CHECKIN_ROOM_ASSIGNMENT_COMPLETE
CHECKIN_ROOM_ASSIGNMENT,2025-03-14,WLV,28645962.00000,19931276,WMA_CHECKIN_ROOM_ASSIGNMENT_COMPLETE
CHECKIN_ROOM_ASSIGNMENT,2025-03-14,WLV,28647365.00000,19933048,WMA_CHECKIN_ROOM_ASSIGNMENT_COMPLETE
CHECKIN_ROOM_ASSIGNMENT,2025-03-14,WLV,28647395.00000,19933112,WMA_CHECKIN_ROOM_ASSIGNMENT_COMPLETE
CHECKIN_ROOM_ASSIGNMENT,2025-03-14,WLV,28726766.00000,18778286,WMA_CHECKIN_ROOM_ASSIGNMENT_COMPLETE
CHECKIN_ROOM_ASSIGNMENT,2025-03-14,WLV,28744763.00000,17686962,WMA_CHECKIN_ROOM_ASSIGNMENT_COMPLETE
CHECKIN_ROOM_ASSIGNMENT,2025-03-14,WLV,28877017.00000,13488973,WMA_CHECKIN_ROOM_ASSIGNMENT_COMPLETE
CHECKIN_ROOM_ASSIGNMENT,2025-03-14,WLV,28929450.00000,10164409,WMA_CHECKIN_ROOM_ASSIGNMENT_COMPLETE
CHECKIN_ROOM_ASSIGNMENT,2025-03-14,WLV,28983264.00000,17523996,WMA_CHECKIN_ROOM_ASSIGNMENT_COMPLETE
CHECKIN_ROOM_ASSIGNMENT,2025-03-14,WLV,28985838.00000,3722510,WMA_CHECKIN_ROOM_ASSIGNMENT_COMPLETE
CHECKIN_ROOM_ASSIGNMENT,2025-03-14,WLV,28994084.00000,19471955,WMA_CHECKIN_ROOM_ASSIGNMENT_COMPLETE
CHECKIN_ROOM_ASSIGNMENT,2025-03-14,WLV,29001881.00000,18400149,WMA_CHECKIN_ROOM_ASSIGNMENT_COMPLETE
CHECKIN_ROOM_ASSIGNMENT,2025-03-14,WLV,29004030.00000,14978199,WMA_CHECKIN_ROOM_ASSIGNMENT_COMPLETE
CHECKIN_ROOM_ASSIGNMENT,2025-03-14,WLV,29004597.00000,16445337,WMA_CHECKIN_ROOM_ASSIGNMENT_COMPLETE
CHECKIN_ROOM_ASSIGNMENT,2025-03-14,WLV,29013229.00000,19913034,WMA_CHECKIN_ROOM_ASSIGNMENT_COMPLETE
CHECKIN_ROOM_ASSIGNMENT,2025-03-14,WLV,29013238.00000,2420785,WMA_CHECKIN_ROOM_ASSIGNMENT_COMPLETE
CHECKIN_ROOM_ASSIGNMENT,2025-03-14,WLV,29013242.00000,17495196,WMA_CHECKIN_ROOM_ASSIGNMENT_COMPLETE
CHECKIN_ROOM_ASSIGNMENT,2025-03-14,WLV,29013321.00000,19913034,WMA_CHECKIN_ROOM_ASSIGNMENT_COMPLETE
CHECKIN_ROOM_ASSIGNMENT,2025-03-14,WLV,29013739.00000,19379895,WMA_CHECKIN_ROOM_ASSIGNMENT_COMPLETE
CHECKIN_ROOM_ASSIGNMENT,2025-03-14,WLV,29016214.00000,20284854,WMA_CHECKIN_ROOM_ASSIGNMENT_COMPLETE
CHECKIN_ROOM_ASSIGNMENT,2025-03-14,WLV,29017454.00000,2420785,WMA_CHECKIN_ROOM_ASSIGNMENT_COMPLETE
CHECKIN_ROOM_ASSIGNMENT,2025-03-14,WLV,29017469.00000,19379895,WMA_CHECKIN_ROOM_ASSIGNMENT_COMPLETE
CHECKIN_ROOM_ASSIGNMENT,2025-03-15,WLV,28801568.00000,20084214,WMA_CHECKIN_ROOM_ASSIGNMENT_COMPLETE
CHECKIN_ROOM_ASSIGNMENT,2025-03-15,WLV,28976759.00000,19314740,WMA_CHECKIN_ROOM_ASSIGNMENT_COMPLETE
CHECKIN_ROOM_ASSIGNMENT,2025-03-15,WLV,29003933.00000,20285509,WMA_CHECKIN_ROOM_ASSIGNMENT_COMPLETE
CHECKIN_ROOM_ASSIGNMENT,2025-03-15,WLV,29005299.00000,3629074,WMA_CHECKIN_ROOM_ASSIGNMENT_COMPLETE
CHECKIN_ROOM_ASSIGNMENT,2025-03-15,WLV,29019190.00000,3629074,WMA_CHECKIN_ROOM_ASSIGNMENT_COMPLETE
CHECKIN_ROOM_ASSIGNMENT,2025-03-15,WLV,29019522.00000,3127387,WMA_CHECKIN_ROOM_ASSIGNMENT_COMPLETE
CHECKIN_ROOM_ASSIGNMENT,2025-03-16,WLV,27974270.00000,14747494,WMA_CHECKIN_ROOM_ASSIGNMENT_COMPLETE
CHECKIN_ROOM_ASSIGNMENT,2025-03-16,WLV,28754180.00000,9221701,WMA_CHECKIN_ROOM_ASSIGNMENT_COMPLETE
CHECKIN_ROOM_ASSIGNMENT,2025-03-16,WLV,28822913.00000,19198241,WMA_CHECKIN_ROOM_ASSIGNMENT_COMPLETE
CHECKIN_ROOM_ASSIGNMENT,2025-03-16,WLV,28865049.00000,14792360,WMA_CHECKIN_ROOM_ASSIGNMENT_COMPLETE
CHECKIN_ROOM_ASSIGNMENT,2025-03-16,WLV,28867920.00000,20290834,WMA_CHECKIN_ROOM_ASSIGNMENT_COMPLETE
CHECKIN_ROOM_ASSIGNMENT,2025-03-16,WLV,28875021.00000,1227462,WMA_CHECKIN_ROOM_ASSIGNMENT_COMPLETE
CHECKIN_ROOM_ASSIGNMENT,2025-03-16,WLV,28879746.00000,5227422,WMA_CHECKIN_ROOM_ASSIGNMENT_COMPLETE
CHECKIN_ROOM_ASSIGNMENT,2025-03-16,WLV,28900239.00000,20178549,WMA_CHECKIN_ROOM_ASSIGNMENT_COMPLETE
CHECKIN_ROOM_ASSIGNMENT,2025-03-16,WLV,28904196.00000,20179112,WMA_CHECKIN_ROOM_ASSIGNMENT_COMPLETE
CHECKIN_ROOM_ASSIGNMENT,2025-03-16,WLV,28906357.00000,19204717,WMA_CHECKIN_ROOM_ASSIGNMENT_COMPLETE
CHECKIN_ROOM_ASSIGNMENT,2025-03-16,WLV,28926631.00000,17143139,WMA_CHECKIN_ROOM_ASSIGNMENT_COMPLETE
CHECKIN_ROOM_ASSIGNMENT,2025-03-16,WLV,28942700.00000,10851796,WMA_CHECKIN_ROOM_ASSIGNMENT_COMPLETE
CHECKIN_ROOM_ASSIGNMENT,2025-03-16,WLV,28956177.00000,20291539,WMA_CHECKIN_ROOM_ASSIGNMENT_COMPLETE
CHECKIN_ROOM_ASSIGNMENT,2025-03-16,WLV,29017622.00000,16759303,WMA_CHECKIN_ROOM_ASSIGNMENT_COMPLETE
CHECKIN_ROOM_ASSIGNMENT,2025-03-17,WLV,28808959.00000,18493062,WMA_CHECKIN_ROOM_ASSIGNMENT_COMPLETE
CHECKIN_ROOM_ASSIGNMENT,2025-03-17,WLV,28848938.00000,19216702,WMA_CHECKIN_ROOM_ASSIGNMENT_COMPLETE
CHECKIN_ROOM_ASSIGNMENT,2025-03-17,WLV,28863103.00000,20292906,WMA_CHECKIN_ROOM_ASSIGNMENT_COMPLETE
CHECKIN_ROOM_ASSIGNMENT,2025-03-18,WLV,28730516.00000,12315691,WMA_CHECKIN_ROOM_ASSIGNMENT_COMPLETE
CHECKIN_ROOM_ASSIGNMENT,2025-03-18,WLV,28801561.00000,20076053,WMA_CHECKIN_ROOM_ASSIGNMENT_COMPLETE
CHECKIN_ROOM_ASSIGNMENT,2025-03-18,WLV,28945886.00000,16797568,WMA_CHECKIN_ROOM_ASSIGNMENT_COMPLETE
CHECKIN_ROOM_ASSIGNMENT,2025-03-18,WLV,29017541.00000,2743132,WMA_CHECKIN_ROOM_ASSIGNMENT_COMPLETE
CHECKIN_ROOM_ASSIGNMENT,2025-03-19,WLV,28828139.00000,13995212,WMA_CHECKIN_ROOM_ASSIGNMENT_COMPLETE
CHECKIN_ROOM_ASSIGNMENT,2025-03-19,WLV,28849134.00000,20130099,WMA_CHECKIN_ROOM_ASSIGNMENT_COMPLETE
CHECKIN_ROOM_ASSIGNMENT,2025-03-19,WLV,28953894.00000,18640379,WMA_CHECKIN_ROOM_ASSIGNMENT_COMPLETE
CHECKIN_ROOM_ASSIGNMENT,2025-03-19,WLV,29016463.00000,5501009,WMA_CHECKIN_ROOM_ASSIGNMENT_COMPLETE
CHECKIN_ROOM_ASSIGNMENT,2025-03-19,WLV,29018709.00000,20298514,WMA_CHECKIN_ROOM_ASSIGNMENT_COMPLETE
CHECKIN_ROOM_ASSIGNMENT,2025-03-20,WLV,28605607.00000,9011068,WMA_CHECKIN_ROOM_ASSIGNMENT_COMPLETE
CHECKIN_ROOM_ASSIGNMENT,2025-03-20,WLV,28685044.00000,10124644,WMA_CHECKIN_ROOM_ASSIGNMENT_COMPLETE
CHECKIN_ROOM_ASSIGNMENT,2025-03-20,WLV,28712995.00000,7984181,WMA_CHECKIN_ROOM_ASSIGNMENT_COMPLETE
CHECKIN_ROOM_ASSIGNMENT,2025-03-20,WLV,28720873.00000,16709205,WMA_CHECKIN_ROOM_ASSIGNMENT_COMPLETE
CHECKIN_ROOM_ASSIGNMENT,2025-03-20,WLV,28770224.00000,19675714,WMA_CHECKIN_ROOM_ASSIGNMENT_COMPLETE
CHECKIN_ROOM_ASSIGNMENT,2025-03-20,WLV,28809683.00000,20020856,WMA_CHECKIN_ROOM_ASSIGNMENT_COMPLETE
CHECKIN_ROOM_ASSIGNMENT,2025-03-20,WLV,28809729.00000,20298106,WMA_CHECKIN_ROOM_ASSIGNMENT_COMPLETE
CHECKIN_ROOM_ASSIGNMENT,2025-03-20,WLV,28812313.00000,19668646,WMA_CHECKIN_ROOM_ASSIGNMENT_COMPLETE
CHECKIN_ROOM_ASSIGNMENT,2025-03-20,WLV,28813865.00000,19869020,WMA_CHECKIN_ROOM_ASSIGNMENT_COMPLETE
CHECKIN_ROOM_ASSIGNMENT,2025-03-20,WLV,28899004.00000,6267191,WMA_CHECKIN_ROOM_ASSIGNMENT_COMPLETE
CHECKIN_ROOM_ASSIGNMENT,2025-03-20,WLV,28918884.00000,804559,WMA_CHECKIN_ROOM_ASSIGNMENT_COMPLETE
CHECKIN_ROOM_ASSIGNMENT,2025-03-20,WLV,28992132.00000,10695666,WMA_CHECKIN_ROOM_ASSIGNMENT_COMPLETE
CHECKIN_ROOM_ASSIGNMENT,2025-03-20,WLV,29010153.00000,13953750,WMA_CHECKIN_ROOM_ASSIGNMENT_COMPLETE
CHECKIN_ROOM_ASSIGNMENT,2025-03-20,WLV,29014628.00000,19512369,WMA_CHECKIN_ROOM_ASSIGNMENT_COMPLETE
CHECKIN_ROOM_ASSIGNMENT,2025-03-20,WLV,29017791.00000,20287479,WMA_CHECKIN_ROOM_ASSIGNMENT_COMPLETE
CHECKIN_ROOM_ASSIGNMENT,2025-03-20,WLV,29020683.00000,18208536,WMA_CHECKIN_ROOM_ASSIGNMENT_COMPLETE
CHECKIN_ROOM_ASSIGNMENT,2025-03-20,WLV,29034183.00000,19676939,WMA_CHECKIN_ROOM_ASSIGNMENT_COMPLETE
CHECKIN_ROOM_ASSIGNMENT,2025-03-21,WLV,28660838.00000,10823107,WMA_CHECKIN_ROOM_ASSIGNMENT_COMPLETE
CHECKIN_ROOM_ASSIGNMENT,2025-03-21,WLV,28979334.00000,16836762,WMA_CHECKIN_ROOM_ASSIGNMENT_COMPLETE
CHECKIN_ROOM_ASSIGNMENT,2025-03-21,WLV,29022283.00000,13997248,WMA_CHECKIN_ROOM_ASSIGNMENT_COMPLETE
CHECKIN_ROOM_ASSIGNMENT,2025-03-21,WLV,29034723.00000,8830664,WMA_CHECKIN_ROOM_ASSIGNMENT_COMPLETE
CHECKIN_ROOM_ASSIGNMENT,2025-03-22,WLV,28823572.00000,20095881,WMA_CHECKIN_ROOM_ASSIGNMENT_COMPLETE
CHECKIN_ROOM_ASSIGNMENT,2025-03-22,WLV,28907142.00000,5433987,WMA_CHECKIN_ROOM_ASSIGNMENT_COMPLETE
CHECKIN_ROOM_ASSIGNMENT,2025-03-22,WLV,28936466.00000,13733403,WMA_CHECKIN_ROOM_ASSIGNMENT_COMPLETE
CHECKIN_ROOM_ASSIGNMENT,2025-03-22,WLV,28978211.00000,11452200,WMA_CHECKIN_ROOM_ASSIGNMENT_COMPLETE
CHECKIN_ROOM_ASSIGNMENT,2025-03-22,WLV,29027398.00000,15776919,WMA_CHECKIN_ROOM_ASSIGNMENT_COMPLETE
CHECKIN_ROOM_ASSIGNMENT,2025-03-22,WLV,29034902.00000,20304144,WMA_CHECKIN_ROOM_ASSIGNMENT_COMPLETE
CHECKIN_ROOM_ASSIGNMENT,2025-03-22,WLV,29038909.00000,20308404,WMA_CHECKIN_ROOM_ASSIGNMENT_COMPLETE
CHECKIN_ROOM_ASSIGNMENT,2025-03-22,WLV,29039254.00000,20308230,WMA_CHECKIN_ROOM_ASSIGNMENT_COMPLETE
CHECKIN_ROOM_ASSIGNMENT,2025-03-23,WLV,28614789.00000,13860587,WMA_CHECKIN_ROOM_ASSIGNMENT_COMPLETE
CHECKIN_ROOM_ASSIGNMENT,2025-03-23,WLV,28644233.00000,20307491,WMA_CHECKIN_ROOM_ASSIGNMENT_COMPLETE
CHECKIN_ROOM_ASSIGNMENT,2025-03-23,WLV,28726974.00000,18953934,WMA_CHECKIN_ROOM_ASSIGNMENT_COMPLETE
CHECKIN_ROOM_ASSIGNMENT,2025-03-23,WLV,28851315.00000,20125410,WMA_CHECKIN_ROOM_ASSIGNMENT_COMPLETE
CHECKIN_ROOM_ASSIGNMENT,2025-03-23,WLV,28899631.00000,18811476,WMA_CHECKIN_ROOM_ASSIGNMENT_COMPLETE
CHECKIN_ROOM_ASSIGNMENT,2025-03-23,WLV,28945275.00000,12159420,WMA_CHECKIN_ROOM_ASSIGNMENT_COMPLETE
CHECKIN_ROOM_ASSIGNMENT,2025-03-23,WLV,28949264.00000,20219730,WMA_CHECKIN_ROOM_ASSIGNMENT_COMPLETE
CHECKIN_ROOM_ASSIGNMENT,2025-03-23,WLV,28963192.00000,19170898,WMA_CHECKIN_ROOM_ASSIGNMENT_COMPLETE
CHECKIN_ROOM_ASSIGNMENT,2025-03-23,WLV,28963919.00000,19172557,WMA_CHECKIN_ROOM_ASSIGNMENT_COMPLETE
CHECKIN_ROOM_ASSIGNMENT,2025-03-23,WLV,28970473.00000,7949246,WMA_CHECKIN_ROOM_ASSIGNMENT_COMPLETE
CHECKIN_ROOM_ASSIGNMENT,2025-03-23,WLV,28980025.00000,15930472,WMA_CHECKIN_ROOM_ASSIGNMENT_COMPLETE
CHECKIN_ROOM_ASSIGNMENT,2025-03-23,WLV,29040662.00000,6116447,WMA_CHECKIN_ROOM_ASSIGNMENT_COMPLETE
CHECKIN_ROOM_ASSIGNMENT,2025-03-24,WLV,28605053.00000,10453281,WMA_CHECKIN_ROOM_ASSIGNMENT_COMPLETE
CHECKIN_ROOM_ASSIGNMENT,2025-03-24,WLV,28845164.00000,7376326,WMA_CHECKIN_ROOM_ASSIGNMENT_COMPLETE
CHECKIN_ROOM_ASSIGNMENT,2025-03-24,WLV,28925828.00000,5341955,WMA_CHECKIN_ROOM_ASSIGNMENT_COMPLETE
CHECKIN_ROOM_ASSIGNMENT,2025-03-24,WLV,28963943.00000,20293646,WMA_CHECKIN_ROOM_ASSIGNMENT_COMPLETE
CHECKIN_ROOM_ASSIGNMENT,2025-03-24,WLV,28963947.00000,20312803,WMA_CHECKIN_ROOM_ASSIGNMENT_COMPLETE
CHECKIN_ROOM_ASSIGNMENT,2025-03-24,WLV,28963959.00000,20233506,WMA_CHECKIN_ROOM_ASSIGNMENT_COMPLETE
CHECKIN_ROOM_ASSIGNMENT,2025-03-24,WLV,28966988.00000,20311304,WMA_CHECKIN_ROOM_ASSIGNMENT_COMPLETE
CHECKIN_ROOM_ASSIGNMENT,2025-03-24,WLV,28974775.00000,14303859,WMA_CHECKIN_ROOM_ASSIGNMENT_COMPLETE
CHECKIN_ROOM_ASSIGNMENT,2025-03-24,WLV,28985356.00000,13692994,WMA_CHECKIN_ROOM_ASSIGNMENT_COMPLETE
CHECKIN_ROOM_ASSIGNMENT,2025-03-24,WLV,29043106.00000,1145932,WMA_CHECKIN_ROOM_ASSIGNMENT_COMPLETE
CHECKIN_ROOM_ASSIGNMENT,2025-03-24,WLV,29043396.00000,20313402,WMA_CHECKIN_ROOM_ASSIGNMENT_COMPLETE
CHECKIN_ROOM_ASSIGNMENT,2025-03-24,WLV,29044192.00000,20315249,WMA_CHECKIN_ROOM_ASSIGNMENT_COMPLETE
CHECKIN_ROOM_ASSIGNMENT,2025-03-24,WLV,29044495.00000,20315037,WMA_CHECKIN_ROOM_ASSIGNMENT_COMPLETE
CHECKIN_ROOM_ASSIGNMENT,2025-03-25,WLV,28879637.00000,20159387,WMA_CHECKIN_ROOM_ASSIGNMENT_COMPLETE
CHECKIN_ROOM_ASSIGNMENT,2025-03-25,WLV,28969181.00000,14148089,WMA_CHECKIN_ROOM_ASSIGNMENT_COMPLETE
CHECKIN_ROOM_ASSIGNMENT,2025-03-25,WLV,28996700.00000,11964903,WMA_CHECKIN_ROOM_ASSIGNMENT_COMPLETE
CHECKIN_ROOM_ASSIGNMENT,2025-03-25,WLV,29016789.00000,16439596,WMA_CHECKIN_ROOM_ASSIGNMENT_COMPLETE
CHECKIN_ROOM_ASSIGNMENT,2025-03-25,WLV,29047155.00000,20316115,WMA_CHECKIN_ROOM_ASSIGNMENT_COMPLETE
CHECKIN_ROOM_ASSIGNMENT,2025-03-26,WLV,28939307.00000,20208783,WMA_CHECKIN_ROOM_ASSIGNMENT_COMPLETE
CHECKIN_ROOM_ASSIGNMENT,2025-03-26,WLV,29016128.00000,15159505,WMA_CHECKIN_ROOM_ASSIGNMENT_COMPLETE
CHECKIN_ROOM_ASSIGNMENT,2025-03-26,WLV,29034523.00000,13919803,WMA_CHECKIN_ROOM_ASSIGNMENT_COMPLETE
CHECKIN_ROOM_ASSIGNMENT,2025-03-27,WLV,28545746.00000,9998119,WMA_CHECKIN_ROOM_ASSIGNMENT_COMPLETE
CHECKIN_ROOM_ASSIGNMENT,2025-03-27,WLV,28696999.00000,19981440,WMA_CHECKIN_ROOM_ASSIGNMENT_COMPLETE
CHECKIN_ROOM_ASSIGNMENT,2025-03-27,WLV,28818540.00000,20084958,WMA_CHECKIN_ROOM_ASSIGNMENT_COMPLETE
CHECKIN_ROOM_ASSIGNMENT,2025-03-27,WLV,28849211.00000,13681053,WMA_CHECKIN_ROOM_ASSIGNMENT_COMPLETE
CHECKIN_ROOM_ASSIGNMENT,2025-03-27,WLV,28911954.00000,3777397,WMA_CHECKIN_ROOM_ASSIGNMENT_COMPLETE
CHECKIN_ROOM_ASSIGNMENT,2025-03-27,WLV,28962858.00000,12240318,WMA_CHECKIN_ROOM_ASSIGNMENT_COMPLETE
CHECKIN_ROOM_ASSIGNMENT,2025-03-27,WLV,29001749.00000,11607667,WMA_CHECKIN_ROOM_ASSIGNMENT_COMPLETE
CHECKIN_ROOM_ASSIGNMENT,2025-03-27,WLV,29045134.00000,15808879,WMA_CHECKIN_ROOM_ASSIGNMENT_COMPLETE
CHECKIN_ROOM_ASSIGNMENT,2025-03-27,WLV,29049931.00000,20321832,WMA_CHECKIN_ROOM_ASSIGNMENT_COMPLETE
CHECKIN_ROOM_ASSIGNMENT,2025-03-27,WLV,29051415.00000,6276866,WMA_CHECKIN_ROOM_ASSIGNMENT_COMPLETE
CHECKIN_ROOM_ASSIGNMENT,2025-03-28,WLV,28910269.00000,19546752,WMA_CHECKIN_ROOM_ASSIGNMENT_COMPLETE
CHECKIN_ROOM_ASSIGNMENT,2025-03-28,WLV,28957282.00000,19172513,WMA_CHECKIN_ROOM_ASSIGNMENT_COMPLETE
CHECKIN_ROOM_ASSIGNMENT,2025-03-28,WLV,28973640.00000,12092790,WMA_CHECKIN_ROOM_ASSIGNMENT_COMPLETE
CHECKIN_ROOM_ASSIGNMENT,2025-03-28,WLV,28988255.00000,7921891,WMA_CHECKIN_ROOM_ASSIGNMENT_COMPLETE
